text	topic	parent_L1
The Painful Easter is the name given by the Paraguayan press to the repression of several farmers groups accused of participating in the clandestine movement Organización Primero de Marzo (OPM) by the police of the Alfredo Stroessner regime.	Enforced disappearance	Political repression
Both for matters concerning the "Dirty War" in Argentina and for Chile, they characterized the crimes as genocides.	Enforced disappearance	Political repression
Many of those who "disappeared" were initially held in this prison, where prison guards frequently subjected both men and women to sexual assault.	Enforced disappearance	Political repression
Alicia "Licha" Zubasnabar de De la Cuadra (born Alicia Zubasnubar; 15 July 1915 – 1 June 2008), was an Argentine human rights activist.	Enforced disappearance	Political repression
These included the July 1969 nationalisation of several major banks and the September 1970 abolition of the privy purse; these changes were often done suddenly, via ordinance, to the shock of her opponents.	Enforced disappearance	Political repression
Gisela Seewald, who admitted the use of electroshock therapy and sedatives that her boss had claimed were placebos.	Enforced disappearance	Political repression
He was active in the Norwegian branch of the European Movement, in the Norwegian Defence Association, and founded a branch of Noregs Mållag intended for members of parliament, named Løvebakken mållag.	Enforced disappearance	Political repression
Other insurgent cells were alerted by radio and "roof-top snipers killed perhaps a score" of Syrian soldiers.	Enforced disappearance	Political repression
Trial and sentencing Enrique Rodríguez Galindo, General of the Guardia Civil (Spanish Police) stationed in Inchaurrondo, Angel Vaquero, lieutenant colonel in the same barracks, and Julen Elgorriaga the then civil governor of Gipuzkoa were found guilty.	Enforced disappearance	Political repression
Articles 2 and 13 of this Convention establish the obligation to undertake an "effective and independent official investigation" into all reported cases of disappearance.	Enforced disappearance	Political repression
Townley had admitted commissioning the murder attempt on behalf of DINA by members of National Vanguard, an Italian right-wing terrorist group.	Enforced disappearance	Political repression
Years later, Tsar Ivan sent an emissary demanding Metropolitan Philip's blessing on his plans for the Novgorod massacre.	Enforced disappearance	Political repression
For the first time I felt the horrific feeling that we couldn't find the children because they didn't want to give them to us.	Enforced disappearance	Political repression
According to the Platform of Victims of Forced Disappearances under Franco, more than 140,000 people disappeared during the Franco regime, including victims of the Spanish Civil War and the subsequent Franco dictatorship.	Enforced disappearance	Political repression
The Truth and Reconciliation Commission identified two mass graves in Putis, one behind the church and the other inside the school.	Enforced disappearance	Political repression
The first one was an interview by Radio Liberty with a local resident of Aghbulag – Farida Tagiyeva, the first person Petrosyan met after crossing the border, where she tells how Petrosyan had approached her and that he was unarmed and in civilian clothing.	Enforced disappearance	Political repression
Carlotto announced on 5 August 2014, that her long-lost grandson had been discovered after he voluntarily came forward for a DNA test.	Enforced disappearance	Political repression
In an earlier 1996 interview, Scilingo said, "They were played lively music and made to dance for joy, because they were going to be transferred to the south.	Enforced disappearance	Political repression
The Inter-American Convention on The Forced Disappearance of Persons is a treaty of the Organization of American States (OAS) intended to combat the forced disappearance of persons.	Enforced disappearance	Political repression
However, it's owned by private parties who are banned from altering it, and these collectives asked the state buy it to make a memorial center.	Enforced disappearance	Political repression
Atrocities Sexual abuse In 1996, Schäfer fled child sex abuse charges in Chile, escaping arrest until 2005.	Enforced disappearance	Political repression
"Interview with Helmut Sonnenfeldt." Association for Diplomatic Studies and Training (July 24, 2000) Foreign Affairs Oral History Project.	Enforced disappearance	Political repression
One technique that the Germans used to infiltrate and capture Comet Line helpers was by having English-speaking Germans pose as downed pilots and betray those Belgians who were helping them.	Enforced disappearance	Political repression
It was the most serious attempt at creating an armed resistance to the dictator's repressive government.	Enforced disappearance	Political repression
Judge Alejandro Madrid was thus able to indict him for the kidnappings and tortures at Villa Grimaldi.	Enforced disappearance	Political repression
They had three children: Lilian Grace, who died as a toddler, Elsie, born about 1924, and Robert, born about 1926.	Enforced disappearance	Political repression
A Wall of Silence (1993), film by Lita Stantic, featuring British actress Vanessa Redgrave, about a British filmmaker arriving in Buenos Aires to document the story of a disappeared person’s wife.	Enforced disappearance	Political repression
Lynn III, Deputy Secretary of Defense (March 18, 2010) WHINSEC fosters mutual knowledge, transparency, confidence, and cooperation among the participating nations and promotes democratic values, respect for human rights, and knowledge and understanding of United States customs and traditions.	Enforced disappearance	Political repression
Torture and murder During the military dictatorship of Augusto Pinochet, from 1973 to 1990, Colonia Dignidad served as a special torture center.	Enforced disappearance	Political repression
In 1914, shortly before the outbreak of the First World War, the family left Russia for Britain, and lived in the Bloomsbury neighborhood of London.	Enforced disappearance	Political repression
Countries Argentina During the 1976–1983 Argentine Dirty War, many thousands of people disappeared, having been clandestinely kidnapped by groups acting for the dictatorship.	Enforced disappearance	Political repression
The Student Group, a clandestine organization of college students and high school students, with a similar structure of the Montoneros, was created by the OPM.	Enforced disappearance	Political repression
After being betrayed in November 1942, she was sentenced to death and subjected to the 'Nacht und Nebel' policy designed to make such opponents of the Nazis 'disappear' in prison camps.	Enforced disappearance	Political repression
- about the Nacht und Nebel prisoners in the Natzweiler concentration camp, with an emphasis on the Norwegians held there.	Enforced disappearance	Political repression
The program, which lasted from 1968 to 1972, was designed to identify and destroy the Viet Cong (VC) via infiltration, assassination, torture, capture, counter-terrorism, and interrogation.	Enforced disappearance	Political repression
After the 2011 fall of the government of Muammar Gaddafi, Libya became a major site of transit for migrants desperate to reach Europe, and Bani Walid is an important node in the migration route.	Enforced disappearance	Political repression
Exhumations of victims have been pursued throughout Guatemala, providing some truth through discovery of bodies.	Enforced disappearance	Political repression
After the war, he finished his studies at the University of Bergen, where he became the leader of the Det Norske Studentersamfund first in Bergen, and then as a full-time employee at the University of Oslo.	Enforced disappearance	Political repression
The tactic of "disappearing" the enemies of the Pinochet regime was systematically carried out during the first four years of military rule.	Enforced disappearance	Political repression
After a series of weak governments and a seven-year military government, Perón returned to Argentina in 1973 after 18 years in exile in Francoist Spain, amid escalating political unrest, divisions in the Peronist movement, and frequent outbreaks of political violence.	Enforced disappearance	Political repression
In 1980, five of its leaders were detained, including Thozamile Botha, the founding member, who in the previous year – 1979 – was dismissed at the Ford Company in New Brighton for his political involvement and organising workers on site.	Enforced disappearance	Political repression
In total they were sentenced to 365 years in prison, but were released from prison after a short period in prison, i.e.	Enforced disappearance	Political repression
In 1921, Leighton moved to Concepción for studies and an apprenticeship in the lay section of a seminary.	Enforced disappearance	Political repression
Akkoç is a case that examined the "potential grey area" of the "extent to which a State can protect an individual against criminal behaviour." See also Human rights in Turkey List of assassinated people from Turkey == References ==	Enforced disappearance	Political repression
This case interpreted that statute to grant jurisdiction over claims for torts committed both within the United States and abroad.	Enforced disappearance	Political repression
Mariani had been pushed towards joining up with other grandmothers by Lidia Pegenaute, a lawyer working as an advisor to minors in the courts of La Plata, where she had tried without success to find a solution to her case.	Enforced disappearance	Political repression
Her friends helped her go to Turkey, but once her health was slightly better, she went back to Chechnya and began collecting evidence of crimes committed against civilian population of the republic, submitting it to United Nations and international human rights organizations.	Enforced disappearance	Political repression
Targeted killings Phoenix operations often aimed to assassinate targets or kill them through other means.	Enforced disappearance	Political repression
Most of the prisoners the police took during the repression were liberated in the days, weeks or following months.	Enforced disappearance	Political repression
It includes all those whose families have lost contact as the result of conflicts, natural disasters or other tragedies.	Enforced disappearance	Political repression
Hundreds of ANC-, PAC-, and SWAPO-affiliated activists and guerrilla fighters were thrown into the Atlantic Ocean off the Namibian coast during the height of the South African Border War.	Enforced disappearance	Political repression
"The torturer has become – like the pirate and slave trader before him – hostis humani generis, an enemy of all mankind", wrote the court.	Enforced disappearance	Political repression
Memorial In 2016, several former inmates in associations such as the Colectivo de Mujeres Sobrevivientes Siempre Resistentes ("Collective of surviving women always resisting") and the Sobrevivientes de Venda Sexy ("Survivors of Venda Sexy") asked the former facility to be made a national monument.	Enforced disappearance	Political repression
With respect to international human rights law, it is noted that a government's responsibility regarding the right to life is not "passive." There should be laws against murder.	Enforced disappearance	Political repression
The 1978 World Cup, which Argentina hosted and won, was used as propaganda to rally its people under a nationalist pretense.	Enforced disappearance	Political repression
However, many detainees were also killed and "disappeared." Cuatro Álamos Cuatro Álamos was a detention center to which no one outside the DINA had access, except personnel from other intelligence agencies.	Enforced disappearance	Political repression
Alawite military units loyal to Rifaat al-Assad, such as the Defense Companies, entered the city and indiscriminately massacred thousands of Sunni civilian survivors.	Enforced disappearance	Political repression
They were pardoned by President Carlos Menem in 1989 but were re-arrested on new charges in the early 2000s.	Enforced disappearance	Political repression
The disappearance The 1980s proved to be a volatile period for activism in Port Elizabeth and as such, leaders of PEBCO were detained for short stints from time to time.	Enforced disappearance	Political repression
While still a student, he was also active in the Norwegian resistance movement during World War II and was imprisoned as a Nacht und Nebel inmate.	Enforced disappearance	Political repression
In February 2000, during the Second Chechen War, she and her son Idris were arbitrarily detained by the Russian forces and taken to the unofficial detention centre known as Chernokozovo, a "filtration camp" infamous of torture, rape and other abuses.	Enforced disappearance	Political repression
Impact in Chile In Chile where most of the politics was organized around the parties' position on Pinochet's dictatorship the arrest came as a "shock".	Enforced disappearance	Political repression
She then began to seek and demand the release of her grandson and other children kidnapped or disappeared by military forces during the military dictatorship.	Enforced disappearance	Political repression
The Muslim Brotherhood—the largest opposition group—split into two factions, after giving up on armed struggle.	Enforced disappearance	Political repression
The Syrian president exercised direct control over the Saraya al-Sira', Saraya al-Difa', and the Republican Guard all of whom function as a Praetorian Guard.	Enforced disappearance	Political repression
However, this number still remains a source of contention, as hundreds of bodies have yet to be discovered.	Enforced disappearance	Political repression
Deciding on possible awarding compensation was postponed and the judgment on this issue was adopted on 12 May 2014, ordering Turkey to pay €90,000,000 to Cyprus.	Enforced disappearance	Political repression
The Pebco Three were three black South African anti-apartheid activists – Sipho Hashe, Champion Galela, and Qaqawuli Godolozi – who were abducted and subsequently murdered in 1985 by members of the South African security police.	Enforced disappearance	Political repression
Bitiyeva's was not an isolated case, and many people in Chechnya who have submitted cases of serious human rights violations to the ECHR have been also subjected to reprisals, including being killed or forcibly disappeared.	Enforced disappearance	Political repression
The Comet Line nearly collapsed, especially after leaders Andrée de Jongh and Jean Greindl were arrested in January 1943 and February 1943 respectively.	Enforced disappearance	Political repression
Three members of the group including its leader Stefano Delle Chiaie have been tried for the attack in 1987 and acquitted.	Enforced disappearance	Political repression
Numerous bullets and cartridges had been collected, some of them being suitable for identifying individual guns and even bearing serial numbers that allowed the origin of their production to be traced.	Enforced disappearance	Political repression
It concerns the situation existing in Northern Cyprus after 1974 Turkish invasion of Cyprus and the de facto separation of the Mediterranean island.	Enforced disappearance	Political repression
Zaire During the Mobutu era, an unknown number of people were extrajudicially executed by being dropped from helicopters into the Zaire River, the Kinsuka Rapids or Lake Kapolowe in the Shaba region.	Enforced disappearance	Political repression
South America Argentina Amnesty International reports that "the security forces in Argentina first started using "death squads" in late 1973.	Enforced disappearance	Political repression
Shortly afterwards, thanks to the negotiations of that Italian Jesuit order, Monseñor Mario Pichi intervened, meeting with Colonel Enrique Rospide to ask him if he could give the child to its grandmother.	Enforced disappearance	Political repression
Based in Dublin's Oriel House, the CID were despised by the Anti-Treaty IRA, which referred to them as "The Murder Gang".	Enforced disappearance	Political repression
The Asian Federation Against Involuntary Disappearances (AFAD) is an international human rights organization which focuses on the issue of forced disappearance in Asia.	Enforced disappearance	Political repression
References External links Full Text of the Treaty at the website of the OAS Current List of State Parties to the treaty	Enforced disappearance	Political repression
Later in life he was a visiting scholar at the Johns Hopkins School of Advanced International Studies and a guest scholar at the Brookings Institution.	Enforced disappearance	Political repression
22947 & 8/93, ECHR 2000-X, was a decision by the European Court of Human Rights (ECHR) on the extent of the right to life.	Enforced disappearance	Political repression
In early 1975, the brigade, initially comprising about twenty agents, was relocated to the La Reina property.	Enforced disappearance	Political repression
Navy Superior Public Service Award Sonnenfeldt has also been honored by the governments of France, Germany, Luxembourg, and Sweden.	Enforced disappearance	Political repression
Noor said that, should she go missing, she would like Atkins to avoid worrying her mother as far as possible.	Enforced disappearance	Political repression
During World War I, the Russian army occupied Western Armenia with the help of Armenian volunteer units.	Enforced disappearance	Political repression
Russia, the Court ruled that Russian forces were responsible for Bitiyeva's illegal detention, the inhuman and degrading treatment she suffered during detention, and for her subsequent "brutal" death.	Enforced disappearance	Political repression
In its ruling, the Court said: The killings had been committed in broad daylight and a large number of witnesses, including some of the applicants, had seen the perpetrators face to face.	Enforced disappearance	Political repression
There had been two previous trials after the Supreme Court struck down an amnesty the military dictatorship had granted its members; in the first, the accused committed suicide before a verdict was reached; in a 2009 trial, twelve defendants were sentenced to life imprisonment.	Enforced disappearance	Political repression
Allegations against the colony To the outside world, the colony portrayed itself as a prime example of German efficiency, cleanliness and communal work.	Enforced disappearance	Political repression
Members According to the 2018 Annual report of AFAD, 13 organizations and one individual member are part of the federation.	Enforced disappearance	Political repression
In 1989, the school established a policy on human rights instruction and revised its curriculum to integrate human rights training.	Enforced disappearance	Political repression
The Saraya al-Sira' wore combat uniforms quite distinct from the regular Syrian military, their uniform consisted of lizard-patterned camouflage fatigues worn with Soviet combat boots, helmets and bulletproof vests.	Enforced disappearance	Political repression
For a long time, these two men from the municipality of Tolosa, were interrogated and tortured by several operatives.	Enforced disappearance	Political repression
In 2019, Congress amended ATA with the Promoting Security and Justice for Victims of Terrorism Act of 2019 (PSJVTA) which specifically created a cause of action against the PLO and PA.	Enforced disappearance	Political repression
The total number of victims is estimated at 123 men and women from the settlements of Cayramayo, Vizcatánpata, Orccohuasi and Putis; 19 of those murdered were minors.	Enforced disappearance	Political repression
From 1973 to 1990, Chilean armed forces, the police and all those aligned with the military junta were involved in institutionalizing fear and terror in Chile.	Enforced disappearance	Political repression
Visiting those detained in relation to conflicts and enabling them to restore and maintain contact with their families, is a very important part of the ICRC's mandate.	Enforced disappearance	Political repression
Initially the property of a communist family, in 1974 they fled political repression and the estate became owned by a corporation owned by Carabineros officer and DINA agent Miguel Eugenio Hernández Oyarzo, who initially used it as dormitory for DINA agents.	Enforced disappearance	Political repression
On 25 August of that year, she was summoned by the military and was handed the dead body of her daughter, who was buried in La Plata two days later.	Enforced disappearance	Political repression
Nélida Gómez de Navajas (July 23, 1927 – May 2, 2012) was an Argentine human rights activist and one of the founding members of the Grandmothers of the Plaza de Mayo.	Enforced disappearance	Political repression
Forced sterilisation In September 1976, Sanjay Gandhi initiated a widespread compulsory sterilisation program to limit population growth.	Enforced disappearance	Political repression
Chronic under-enrollment occurred during the school's first few years, as Latin American officials preferred to have personnel trained within the continental United States.	Enforced disappearance	Political repression
courts had jurisdiction to hear the case under the Alien Tort Statute, which grants district courts original jurisdiction to hear tort claims brought by an alien that have been "committed in violation of the law of nations or a treaty of the United States".	Enforced disappearance	Political repression
Turkey judgment, that the facts, which were complained of, fell within the jurisdiction of Turkey and therefore entailed Turkey's responsibility.	Enforced disappearance	Political repression
The remains of only twenty-eight were identified through the use of DNA and many of the coffins contained only partial remains.	Enforced disappearance	Political repression
Estimates of fatalities Initial diplomatic reports from western governments in 1982 had stated that 1,000 were killed in the fighting.	Enforced disappearance	Political repression
Some of the victims of the repression had nothing to do with the OPM, but lived near the areas where the OPM worked.	Enforced disappearance	Political repression
The European Union welcomed the formation of the commission, calling it an important step towards the comprehensive justice and truth which the Syrian people deserve.	Enforced disappearance	Political repression
Ratification is open to all members of the OAS and as of 2014, the convention has been ratified by 15 states.	Enforced disappearance	Political repression
When the two "airmen" returned to the Maréchal house an hour later they came with pistols and arrested the older Elsie, and subsequently arrested the younger Elsie, Robert, and Georges Maréchal, taking them to Gestapo headquarters.	Enforced disappearance	Political repression
He showed how democratic freedom could be suspended while remaining within the ambit of the Constitution.	Enforced disappearance	Political repression
In the Court's view, the astonishing ineffectiveness of the prosecuting authorities in this case could only be qualified as acquiescence in the events.	Enforced disappearance	Political repression
The Court issued judgment for the case on 4 November 2021 finding that it had been proven that Karen Petrosyan was subjected to torture.	Enforced disappearance	Political repression
Other locations where detainees were thrown from aircraft include the rocky mountains between Dili and Aileu, in Dili Bay, and in the sea around Jaco Island near the eastern tip of the island.	Enforced disappearance	Political repression
Kennedy II stated that the manuals confirmed that "taxpayer dollars have been used to train military officers in executions, extortion, beatings and other acts of intimidation – all clear civil rights abuses which have no place in civilized society." Rep.	Enforced disappearance	Political repression
After the restoration of democracy in Spain and the reinstatement of the monarchy in its parliamentary form, the majority of those disappeared during the dictatorship continue to be so.	Enforced disappearance	Political repression
Most of these members didn"t have a political or military background and just a few of them had the power to make decisions.	Enforced disappearance	Political repression
The organization he led in Chile was described, alternatively, as a cult or as a group of "harmless eccentrics".	Enforced disappearance	Political repression
The relatives of the victims had demonstrated their willingness to cooperate with the authorities by allowing the exhumation and forensic analysis of the bodies and by forming an action group to coordinate their efforts.	Enforced disappearance	Political repression
Employing new anti-riot gear donated by the United States Government, Platoon agents surrounded marchers and tear-gassed them.	Enforced disappearance	Political repression
For instance in Andhra Pradesh they were classified into three categories- Class A, Class B, and Class C.	Enforced disappearance	Political repression
- an authoritative list of Norwegian individuals who had been held in German captivity during World War II.	Enforced disappearance	Political repression
The Struggle Companies (Arabic: سرايا الصراع; Saraya al-Sira) was a 5,000-strong commando force deployed around the Syrian capital Damascus.	Enforced disappearance	Political repression
"Los dinosaurios", song by Argentine musician Charly García from the album Clics modernos (1983): The friends from the neighborhood can disappear, the radio singers can disappear, those in the newspapers can disappear, the person you love can disappear.	Enforced disappearance	Political repression
Additionally, Déricourt, F Section's air-landing officer in France, literally gave SOE's secrets to the SD in Paris.	Enforced disappearance	Political repression
The three applications, which the Court joined into one case, concerned the murders of 11 civilian persons committed during a rampage in the Chechen capital Grozny by the Russian OMON special police unit.	Enforced disappearance	Political repression
Lack of a memorial site The former Simón Bolívar Barracks, located at 8800 Simón Bolívar Street, was ultimately demolished and sold to a private individual.	Enforced disappearance	Political repression
Estimates of the number of victims of the army-led counter-terror in the east run in the thousands to tens of thousands.	Enforced disappearance	Political repression
For over a decade then, in several regions of the country, one of the most important attempts of agrarian organization with a Catholic ideology in Latin-America was developing: the Agrarian Christian Leagues.	Enforced disappearance	Political repression
The court case Also incriminated in the case were former policemen Johan Martin Van Zyl and Johannes Koole.	Enforced disappearance	Political repression
25781/94) is a case raised by Cyprus against Turkey in 1994 and decided on merits by the Grand Chamber of the European Court of Human Rights in 2001.	Enforced disappearance	Political repression
In 1981, it was sold and the first would-be buyer, neighbours, who initially planned to lodge students and a nursery, refused after learning how the estate was used; another buyer acquired the property.	Enforced disappearance	Political repression
Other than his military training, Faremo was educated in the Norwegian State Railways and spent large parts of his professional career there.	Enforced disappearance	Political repression
This event brought about the end of his pacification intentions to reunite the various groups opposing Pinochet, including the leftists.	Enforced disappearance	Political repression
The Court ruled that Azerbaijan had to pay 40,000 (EUR) to Artush Petrosyan in respect of non-pecuniary damage, in accordance with Article 44 § 2 of the Convention.	Enforced disappearance	Political repression
In September 1978 a general strike broke out to protest sharp increases in public transportation fares; the government responded harshly, arresting dozens of protesters and injuring many more.	Enforced disappearance	Political repression
In the next days the repression limited itself to the capital, but during the Easter, the police found evidence that linked the OPM to the Agrarian Christian Leagues leaders.	Enforced disappearance	Political repression
She was also served as the Vice President of the Instituto Multimedia DerHumALC, which organizes the Festival Internacional de Cine de Derechos Humanos, a human rights film festival.	Enforced disappearance	Political repression
The body of Karen Petrosyan was repatriated 2 months after his death, on 10 October 2014, in an operation facilitated by the International Committee of the Red Cross.	Enforced disappearance	Political repression
Filmmaker Nicolás Gil Lavedra began production on a biographical film, Estela, in 2011, starring Susú Pecoraro as the renowned activist.	Enforced disappearance	Political repression
In 1938, Sonnenfeldt was sent to Anna Essinger's Bunce Court School in England, as was his brother, Richard Sonnenfeldt.	Enforced disappearance	Political repression
On the local level he was a member of Bygland municipal council from 1951 to 1975, serving as deputy mayor from 1962 to 1963 and mayor from 1958 to 1959 and 1963 to 1966.	Enforced disappearance	Political repression
There was one line in the book that repeated an old Indian rumour that Indira Gandhi's son disliked his mother because he suspected her of causing the death of his father.	Enforced disappearance	Political repression
The UN has repeatedly called on Spain to investigate both the crimes of Franco's regime and the disappeared during the dictatorship.	Enforced disappearance	Political repression
Argentina's involvement had initially began in 1980, when the Videla regime dispatched army and naval officers to Guatemala, under contract from President Fernando Romeo Lucas García, to assist the security forces in counterinsurgency operations.	Enforced disappearance	Political repression
Lucía fled to the US, but was detained and returned to Argentina, her country of departure, after attempting unsuccessfully to claim political asylum.	Enforced disappearance	Political repression
This action was organized by a paramilitary group called GAL which subsequent trials found to have been established by figures within the PSOE government.	Enforced disappearance	Political repression
Heavy-handed operations—such as random cordons and searches, large-scale and lengthy detentions of innocent civilians, and excessive use of firepower—had a negative effect on the civilian population.	Enforced disappearance	Political repression
On August 30, 2007, hundreds of Philippine relatives and supporters of desaparecidos, mostly activists, missing after being abducted or killed by Philippine security forces protested against the government to mark International Day of the Disappeared.	Enforced disappearance	Political repression
The International Day of the Disappeared is an opportunity to highlight these institutions' work, increase public awareness, and to call for donations and volunteers.	Enforced disappearance	Political repression
Emigration from Armenia In the early 21st century, the phrase is often used to refer to emigration from Armenia.	Enforced disappearance	Political repression
Judgment On the accountability, the Court held, by sixteen votes to one, referring to its Loizidou v.	Enforced disappearance	Political repression
Noor was commemorated on a stamp which was issued by the Royal Mail on 25 March 2014 in a set of stamps about "Remarkable Lives".	Enforced disappearance	Political repression
In 2014, PBS aired a 60-minute biographical docudrama entitled Enemy of the Reich: The Noor Inayat Khan Story, executive produced by Alex Kronemer and Michael Wolfe of Unity Productions Foundation and directed by Robert H.	Enforced disappearance	Political repression
She also dedicated her time to activism on behalf of her daughter and the estimated 13,000 people who disappeared during the Dirty War.	Enforced disappearance	Political repression
Many had scars from old wounds sustained from up to three years of captivity, which included electric burns.	Enforced disappearance	Political repression
Sociologist Ruben Yeganyan, First Nagorno-Karabakh War veteran Sargis Hatspanyan, and political analyst Ruben Mehrabyan stated that the program leaves Armenia without Armenians.	Enforced disappearance	Political repression
One of their daughters Grete Faremo followed in his footsteps to become a politician for the Labour Party.	Enforced disappearance	Political repression
Later, Labraña reaffirmed this on television, stating the figure was fabricated while Montonero leaders were in Europe seeking subsidies from NGOs.	Enforced disappearance	Political repression
To avoid abuses such as phony accusations for personal reasons, or to rein in overzealous officials who might not be diligent enough in pursuing evidence before making arrests, the laws required three separate sources of evidence to convict an individual targeted for neutralization.	Enforced disappearance	Political repression
The National Commission for the Missing (Arabic: الهيئة الوطنية للمفقودين) is a governmental body in Syria responsible for investigating the fate of missing and forcibly disappeared persons, documenting cases, and supporting their families through legal and humanitarian means.	Enforced disappearance	Political repression
Media representation School of the Americas Assassins, a 1994 short documentary film produced by Robert Richter.	Enforced disappearance	Political repression
The most recent academic studies estimated the number of victims of Francoist repression during the war at 130,199 and the number of victims of Republican repression at 49,272.	Enforced disappearance	Political repression
On April 4, 2016, a small memorial was inaugurated nearby to commemorate the existence of this detention center.	Enforced disappearance	Political repression
Finally, the executors covered the dead bodies with quicklime to accelerate their decomposition, and eliminate or minimize any evidence of the crime.	Enforced disappearance	Political repression
But the definition of the Missing or the Disappeared goes far beyond the victims of enforced disappearance.	Enforced disappearance	Political repression
Armenian genocide Some Armenian and non-Armenian scholars use the phrase in reference to the aftermath of the Armenian genocide of 1915, which left the Turkish-controlled parts of the Armenian homeland without significant Armenian population.	Enforced disappearance	Political repression
Among their ranks were former soldiers, veterans of the Vietnam War, former mercenaries in Laos, and violent vocational students.	Enforced disappearance	Political repression
Buddhism In Buddhism, bhiksha takes the form of the monastic almsround (Pali: 𑀧𑀺𑀡𑁆𑀟𑀘𑀸𑀭, piṇḍacāra), during which monks make themselves available to the laity to receive alms food (Pali: 𑀧𑀺𑀡𑁆𑀟𑀧𑀸𑀢, piṇḍapāta).	Ceremonial food and drink	Food and drink culture
The salt is created by mixing rock salt with flavourings such as kvass, herbs, or rye, and baking the mixture at a very high temperature for several hours.	Ceremonial food and drink	Food and drink culture
Originally, birria was the regional name given in the state of Jalisco and surrounding areas to meats cooked or roasted in a pit or earth oven, what is known as barbacoa in other regions of Mexico, but for many people today, mostly in the United States, birria is now a distinct dish.	Ceremonial food and drink	Food and drink culture
By the 9th century AD the strict rules about fasting in Western Christianity started to become more relaxed, as it became allowed to have a small amount of water in the evening on fast days.	Ceremonial food and drink	Food and drink culture
[...]" In the Catholic Church, "The communicant must not be permitted to intinct the host himself in the chalice, nor to receive the intincted host in the hand.	Ceremonial food and drink	Food and drink culture
For the form of libation called choē (Ancient Greek: χεῦμα, cheuma, "that which is poured"; from Proto-Indo-European *gʰeu-), a larger vessel is tipped over and emptied onto the ground for the chthonic gods, who may also receive spondai.	Ceremonial food and drink	Food and drink culture
As the plants grew, the couple noticed a mouse chewing at the kava became inebriated, whereas when it ate of the tō it became energized and scurried away.	Ceremonial food and drink	Food and drink culture
For example, many of the elements of the Indian pujas can be found in the Lotus Samādhi outlined by the Tiantai patriarch Zhiyi in his Great Calming and Contemplation.	Ceremonial food and drink	Food and drink culture
These meals were held on the day of burial, then again on the ninth day after the funeral, and annually thereafter.	Ceremonial food and drink	Food and drink culture
Archaeological accounts Archaeologists have demonstrated the use of various kinds of "beloved drink" among Native American groups stretching back far into antiquity, possibly dating to Late Archaic times (8000 to 1000 BCE).	Ceremonial food and drink	Food and drink culture
Occasions In a Sinhalese home, and during Sinhalese holidays and ceremonies kiribath plays a significant role.	Ceremonial food and drink	Food and drink culture
The recipe from Larousse gastronomique filled the pastry with liquor-laced frangipane instead of custard.	Ceremonial food and drink	Food and drink culture
Utensils for making tteok Below are cooking utensils used to make tteok in the traditional Korean way.	Ceremonial food and drink	Food and drink culture
At the table, kiribath is served alongside traditional sweets like Kevum, Kokis, bananas and many other delicacies.	Ceremonial food and drink	Food and drink culture
Khanom Si Thuai (Thai: ขนมสี่ถ้วย; pronounced /kʰà.nǒm sìː tʰûaj/; literally “four-cup dessert”) is a traditional Thai dessert consisting of four sweet dishes served together in cups or bowls.	Ceremonial food and drink	Food and drink culture
Replica A 24 kg replica of one of the wedding cakes was stolen while on display at a dance on board an American cruise ship.	Ceremonial food and drink	Food and drink culture
Usually, tumpeng is served with spinach, which is a traditional symbol of prosperity in Javanese agricultural society.	Ceremonial food and drink	Food and drink culture
The dishes they produced were called "birria", a derogatory term meaning "worthless", by the Spanish, in reference to their having given the natives meat with apparently noxious characteristics.	Ceremonial food and drink	Food and drink culture
The ancient Romans further increased the scale of wine production and trade networks, especially in Gaul around the time of the Gallic Wars.	Ceremonial food and drink	Food and drink culture
Cooler temperatures suppress aroma, and therefore faults detectable on the nose, but increase sensitivity to tannins and bitterness.	Ceremonial food and drink	Food and drink culture
Libations are part of Tarpan and also performed during Pitru Paksha (Fortnight of the ancestors) following the Bhadrapada month of the Hindu calendar, (September–October).	Ceremonial food and drink	Food and drink culture
Funeral biscuits were a type of biscuit traditionally served at funerals in England, Wales, Scotland, and North America.	Ceremonial food and drink	Food and drink culture
The Special Investigation Team (SIT), formed by the Andhra Pradesh government to probe the allegations, was halted following the Supreme Court's instructions.	Ceremonial food and drink	Food and drink culture
References La Piana, George, The Tombs of Peter and Paul Ad Catacumbas, The Harvard Theological Review, Vol.	Ceremonial food and drink	Food and drink culture
Some of the Byzantine-rite Eastern Catholic Churches in communion with the Church of Rome adopted intinction during the early 20th century, dividing the bread into pieces long enough to be partially dipped in the consecrated wine and placed on the communicant's tongue.	Ceremonial food and drink	Food and drink culture
Among the Slavic peoples, it is customary for the laity to offer small prosphora in commemoration of those living and the departed whom they would like to have prayed for during the Liturgy.	Ceremonial food and drink	Food and drink culture
In the book, the damned take an excursion to heaven (for refreshment) where they are invited to stay.	Ceremonial food and drink	Food and drink culture
Etymology The name Tangena - designating both the plant and the ordeal in which it was used - is derived from a word in the official (highland) dialect of the Malagasy language, tangaina, meaning "swearing" or "oath taking".	Ceremonial food and drink	Food and drink culture
In late 19th-century recipes, the custard is elaborately flavored and scented with citron, orange flower water, and vanilla sugar.	Ceremonial food and drink	Food and drink culture
See also Jehovah's Witnesses beliefs Jehovah's Witnesses practices Notes References Footnotes Bibliography == External links ==	Ceremonial food and drink	Food and drink culture
