text	topic	parent_L1
Since 2015 Yeoh has served on the Board of Trustees for Kew Foundation to support the Royal Botanic Gardens.	Environmental writers	Natural environment
Leggett also states that carbon capture and storage has a "substantial timing problem" as it will take fifteen to twenty years to introduce the technology.	Environmental writers	Natural environment
Selected works Children's books What a Country Without Animals What a Country Without Birds What a Country Without Grasslands What a Country Without Wetlands References External links "Essay on Ndyakira Amooti".	Environmental writers	Natural environment
Empty Revelations: an essay on talk about, and attitudes toward, fiction, McGill-Queen's University Press, 2012.	Environmental writers	Natural environment
Abbey devoted an entire chapter in his book Hayduke Lives to the events that took place at the Rendezvous.	Environmental writers	Natural environment
He was a member of the German Bundestag and served as co-president of the Club of Rome jointly with Anders Wijkman from 2011 – 2019.	Environmental writers	Natural environment
Leggett has been critical of the lack of reporting by the British mainstream media on the economic imperatives of climate change abatement.	Environmental writers	Natural environment
In July 2018 he played a role in the Kwaio Reconciliation programme in the Solomon Islands, which put an end to a 91-year-old cycle of killings that stemmed from the murders in 1927 of British Colonial officers Bell and Gillies by Kwaio leader Basiana and his followers.	Environmental writers	Natural environment
He also called attention to the business of smuggling of rare animals for the purpose of exposition or laboratory experiments, in particular endangered chimpanzees and parrots.	Environmental writers	Natural environment
in music from the University of Missouri–Kansas City and completed her graduate work in philosophy at Yale University, receiving her M.A., M.Phil, and PhD.	Environmental writers	Natural environment
Hemendra Singh Panwar is an Indian conservationist and civil servant, known for his efforts in the fields of wildlife and conservation.	Environmental writers	Natural environment
See also Kodaikanal mercury poisoning Plachimada Coca-Cola struggle Heavy Metal: How a Global Corporation Poisoned Kodaikanal References External links https://www.ameershahul.com/ https://media.greenpeace.org/archive/Unilever-Mercury-Action-in-India-27MZIFXMJD5.html	Environmental writers	Natural environment
He received the Millennium Botany Award in 1999 and the Marsh Ecology Award from the BES the same year.	Environmental writers	Natural environment
1989: Status, distribution and general ecology of the Indian Python Python molurus molurus Linn.in Keoladeo National Park, Bharatpur.	Environmental writers	Natural environment
Roberts is an American educator, researcher, college professor, guest speaker, and planning historian, who is an associate professor in the Department of Urban and Environmental Planning for cultural planning at the University of Virginia.	Environmental writers	Natural environment
The following year, he took over as Project Director of the gardens of the Calico Museum in Ahmedabad, and most recently, leads a team of horticulturists and landscape architects to restore an extensive set of sand dunes in Jaipur city, Rajasthan.	Environmental writers	Natural environment
The newly-founded NAR became the first opposition party to win a national parliamentary election since independence in 1962.	Environmental writers	Natural environment
He worked on resource use in and around forests and its impact on large mammal conservation for his PhD thesis under the guidance of Anindya Sinha.	Environmental writers	Natural environment
Biography Charbonneau was born in Bordeaux in 1910 to a middle-class family from the French department of Lot et Garonne.	Environmental writers	Natural environment
The book claims that while we can do little to change our genetic inheritance, much can be done to reduce human exposure to environmental carcinogens.	Environmental writers	Natural environment
Within two days of Anthony's death, a group of 21 elephants Anthony had saved and befriended walked two days to his home.	Environmental writers	Natural environment
VanderMeer is the founding editor and publisher of the Ministry of Whimsy Press, which he set up in the late 1980s while still in high school.	Environmental writers	Natural environment
McAllister's film Great Bear Rainforest: Land of the Spirit Bear, shot for IMAX and Giant Screen theatres, was released internationally in 2019.	Environmental writers	Natural environment
They have a wonderful feeling for the strange beauty of Australia; are frequently flavoured with Aussie vernacular expressions, and a good deal of emotional directness.	Environmental writers	Natural environment
Career Scarr received bachelor's and master's degrees in English and rhetoric and public address from the University of Florida and taught high school English, public speaking and debate.	Environmental writers	Natural environment
"A Comparison between Slaughterhouse Standards and Methods Used during Whaling", "An Introduction into Animal Welfare", in Philippa Brakes, Andrew Butterworth, Mark Simmons & Philip Lymbery, Troubled Waters – A Review of the Welfare Implications of Modern Whaling Activities.	Environmental writers	Natural environment
Hooded warblers, along with birds more generally, were previously believed to form clutches with a single father.	Environmental writers	Natural environment
His next novel, Zodiac (1988), is a thriller following a radical environmentalist in his struggle against corporate polluters.	Environmental writers	Natural environment
D'Achille's murder is discussed in the final report of the Peruvian Truth and Reconciliation Commission.	Environmental writers	Natural environment
Following his death, there were reports that some of the elephants he worked to save came to his family's home in accordance with the way elephants usually mourn the death of one of their own.	Environmental writers	Natural environment
economists that a spectrum exists between total state ownership of the economy and total private ownership, he instead suggests that a spectrum should be understood between total democratic control of the economy and total autocratic control (whether state or private).	Environmental writers	Natural environment
Family farm recent developments Fukuoka's farm in Shikoku was taken over by his son and daughter-in-law in the late 1980s, as Fukuoka reached an advanced age.	Environmental writers	Natural environment
Portas was also influenced in her antisemitism by various French intellectuals, with whom antisemitism was prolific; she was especially influenced by Ernest Renan.	Environmental writers	Natural environment
Townsend ISBN 1-4051-0328-0 Scholarly books 1997 - Plant life histories : ecology, phylogeny, and evolution, Editor ISBN 0-521-57495-1 1977 - Population biology of plants ISBN 0-12-325850-2 Selected highly cited scientific papers Harper, J.L., J.T.	Environmental writers	Natural environment
After moving to Melbourne in the early 1980s, she became involved in People for Nuclear Disarmament.	Environmental writers	Natural environment
Rain was published in 2015 by Crown, a division of Random House, and widely lauded for Barnett's nature writing and ability to translate science for a general audience.	Environmental writers	Natural environment
She decided to leave India, returning to Germany to live in Bavaria in 1981 before moving back to France in 1982.	Environmental writers	Natural environment
His professional field encompasses model-based future studies, scenario analysis, system dynamics, sustainability, climate, energy and ecological economics.	Environmental writers	Natural environment
Richie has spoken at academic conferences including the 2016 Society for the Study of Southern Literature conference in Boston and the Dublin Gastronomy Symposium in 2018.	Environmental writers	Natural environment
He holds BA and MAT degrees from Reed College and an MA (in Political Philosophy) from the University of California at Berkeley.	Environmental writers	Natural environment
Her work was first published in 1959, and her literary career spanned nearly sixty years, producing more than twenty novels and more than a hundred short stories, in addition to poetry, literary criticism, translations, and children's books.	Environmental writers	Natural environment
Kathryn Miles (Born Peoria, Illinois in 1974) is an American journalist, writer, and environmental theorist.	Environmental writers	Natural environment
Chomsky was widely condemned for defending Faurisson, and France's mainstream press accused Chomsky of being a Holocaust denier himself, refusing to publish his rebuttals to their accusations.	Environmental writers	Natural environment
However, Solomon has recently changed tack to be somewhat supportive of nuclear power Career and environmental activities Solomon writes that he was an adviser to President Jimmy Carter's task force on the environment in the late 1970s, which released The Global 2000 Report to the President in 1980.	Environmental writers	Natural environment
Other techniques have been changed; the pattern of irrigation is more conventional to reduce conflicts with neighbours.	Environmental writers	Natural environment
This knowledge and an untiring energy he dedicated to the upbuilding of the mathematical library at Brown University.	Historians of mathematics	History of mathematics
In 1982, she became associate professor and in 1988 Professor for History of Mathematics at the University of Stuttgart.	Historians of mathematics	History of mathematics
He then became an assistant in the history of mathematics and natural sciences at the University of Mainz, where he received in 1998 his Habilitation.	Historians of mathematics	History of mathematics
She was born and lived in Göttingen in Germany (where her parents worked at the university) until 1908.	Historians of mathematics	History of mathematics
Corry has done research on the development of modern algebra and number theory (including computational number theory done by Harry Vandiver, D.	Historians of mathematics	History of mathematics
Dickson was elected to the National Academy of Sciences in 1913, and was also a member of the American Philosophical Society, the American Academy of Arts and Sciences, the London Mathematical Society, the French Academy of Sciences and the Union of Czech Mathematicians and Physicists.	Historians of mathematics	History of mathematics
To support his family, Gupta took a teaching job instead of immediately continuing doctoral studies.	Historians of mathematics	History of mathematics
Jakob Steiner had proposed Steiner's conic problem of enumerating the number of conic sections tangent to each of five given conics and had answered it incorrectly.	Historians of mathematics	History of mathematics
In 1954, Boyer was the recipient of a Guggenheim Fellowship to further his work in the history of science, in particular, the history of the study of rainbows.	Historians of mathematics	History of mathematics
Michio Yano, a former doctoral student of Yabuuchi, emphasized strong similarities between Yabuuchi's working methods and the methodology of the mathematician and astronomer Otto Neugebauer: In many respects I found similarities between Neugebauer and Yabuuti.	Historians of mathematics	History of mathematics
He died on 4 April 1925 in Elmside, Cambridge, and is buried at the Parish of the Ascension Burial Ground in Cambridge.	Historians of mathematics	History of mathematics
Fowler was also the translator of René Thom's book Structural Stability and Morphogenesis from French (Stabilité structurelle et morphogénèse) into English.	Historians of mathematics	History of mathematics
At the presentation of his portrait to Brown University the head of the mathematics department, Professor Clarence Raymond Adams said of him: "The instincts of the bibliophile were also his from early years.	Historians of mathematics	History of mathematics
Isabella Grigoryevna Bashmakova (Russian: Изабелла Григорьевна Башмакова; January 3, 1921 – July 17, 2005) was a Russian historian of mathematics.	Historians of mathematics	History of mathematics
Ortiz, editor (1988) The Works of Julio Rey Pastor, 8 volumes, London: The Humboldt Library Further reading Gasca, Ana Millán (1988).	Historians of mathematics	History of mathematics
Biography Siegmund-Schultze studied mathematics at the Martin Luther University Halle-Wittenberg, where he received his doctorate in 1979 on the history of functional analysis.	Historians of mathematics	History of mathematics
Neumann was a long-standing supporter of the British Society for the History of Mathematics, whose Neumann Prize is named in his honour.	Historians of mathematics	History of mathematics
He then studied mathematics at the University of Essex, where he graduated in 1970, and at the University of Warwick, where he obtained his master's degree in 1973.	Historians of mathematics	History of mathematics
Since 2000 he has been a professor of history of science at the University of Agder in Kristiansand, Norway.	Historians of mathematics	History of mathematics
After his return in February 1912, Fujiwara worked closely with his colleague Tsuruichi Hayashi, who in 1911 founded the Tohoku Mathematical Journal.	Historians of mathematics	History of mathematics
Albert in 1922, and the procedure is known now as the Cayley–Dickson construction of composition algebras.	Historians of mathematics	History of mathematics
Ruan Yuan (Chinese: 阮元; 1764–1849), courtesy name Boyuan (伯元), art name Yuntai (芸臺), posthumous name Wenda (文達), was a Chinese historian, politician, and writer of the Qing dynasty who was the most prominent Chinese scholar during the first half of the 19th century.	Historians of mathematics	History of mathematics
See also Criticism of non-standard analysis References External links Joseph Dauben at the Mathematics Genealogy Project	Historians of mathematics	History of mathematics
He proposes a novel "principle of explanatory surplus", likening a successful theoretician to a successful entrepreneur.	Historians of mathematics	History of mathematics
Along with Georges Dossin, he founded the Rencontre Assyriologique Internationale, an association of orientalists, which hosts international events.	Historians of mathematics	History of mathematics
One of his doctoral students was the physicist and aphorist Georg Christoph Lichtenberg, who became a colleague of his at Göttingen.	Historians of mathematics	History of mathematics
While a professor, he did research in industrial quality control and other areas, and also authored textbooks.	Historians of mathematics	History of mathematics
He ended his teaching career at Northwestern State University, which houses his collection of Gauss-related material, believed to be the largest collection of its kind in the world.	Historians of mathematics	History of mathematics
Starting in 1886, he became, as a result of winning a then-customary competition, Professor for Algebra and Analytic Geometry at the University of Genoa, where he stayed for the remainder of his career.	Historians of mathematics	History of mathematics
He held the position of Professor of Mathematics at Queen's University of Ireland for forty years, from 1853 until reaching retirement age in 1893.	Historians of mathematics	History of mathematics
Selected publications The development of Newtonian calculus in Britain, 1700-1800, Cambridge University Press, 1989 (paperback 2003).	Historians of mathematics	History of mathematics
Aykut, Presses de Sciences Po, 2015) She is the editor of: La Formation polytechnicienne, 1794–1994 (with Bruno Belhoste and Antoine Picon, Dunod, 1994) La France des X.	Historians of mathematics	History of mathematics
ISBN 1-56858-139-4 The Mystery of the Aleph: Mathematics, the Kabbalah, and the Search for Infinity, 2000.	Historians of mathematics	History of mathematics
In 1839, Ludwig Adolph Sohncke (the father of Leonhard Sohncke) translated the original into German as Geschichte der geometrie, hauptsachlich mit bezug auf die neueren methoden.	Historians of mathematics	History of mathematics
In New York, he worked for the Socialist Workers Party (US) (SWP) and wrote a number of articles for the American Trotskyist press and other radical outlets.	Historians of mathematics	History of mathematics
He is best known for his discovery of previously unknown texts in the Archimedes Palimpsest, and for his edition of Euclid's Elements that T.	Historians of mathematics	History of mathematics
In 1950, Struik published his Lectures on Classical Differential Geometry, which garnered praise from Ian R.	Historians of mathematics	History of mathematics
In the 1930s he wrote a history of Indian mathematics with Bibhutibhushan Datta, which became a standard work.	Historians of mathematics	History of mathematics
In the first section, he tackles the applications of linear algebra and matrix theory; algebraic constructions such as adjacency matrix and the incidence matrix and their applications are discussed in depth.	Historians of mathematics	History of mathematics
In 1895, he traveled to Europe, where he heard Sophus Lie lecture at Leipzig and Camille Jordan at Paris.	Historians of mathematics	History of mathematics
His doctoral dissertation was The History of the Idea of a Vectorial System to 1910, which was published as the book A History of Vector Analysis two years later.	Historians of mathematics	History of mathematics
At the University of Nantes, Dhombres was director of the Centre François Viète d'histoire et philosophie des sciences et des techniques from 1985 (when it was created) until 1995.	Historians of mathematics	History of mathematics
From 2002 to 2004 he was a visiting professor at TU Darmstadt and returned in 2004 to the University of Strasbourg.	Historians of mathematics	History of mathematics
He was appointed to the magistracy of Mirzapur in 1795 and was sent to Nagpur in 1799 to negotiate an allowance with the Raja of Berar.	Historians of mathematics	History of mathematics
She and her husband moved to Caltech in 1966, where she worked as a teacher again while completing her dissertation, with a year in Rome for her husband's postdoctorate.	Historians of mathematics	History of mathematics
In September 2019, the Pakistan Cricket Board named it as one of the venues to host matches in the 2019–20 Quaid-e-Azam Trophy.	Sports venues	Sports
His sculptural model of the Key Savings and Loan Association is still intact and held in a collection of his drawings and works at the Denver Public Library.	Sports venues	Sports
The surface differs from the particles stuck in adhesion techniques, in that they are more of a rubber carpet, cut to size then tightly seamed together (in the linear direction along the lane lines).	Sports venues	Sports
RacingLoop were brought in as consultants and Hermann Tilke was charged with the design of a circuit intended to draw in MotoGP and the Deutsche Tourenwagen Masters, however ground was not broken until 2014.	Sports venues	Sports
The hill was originally constructed in 1961, and renovated in 1991 and 1992, but had to be moved slightly as the Bothnia Line railway line was being built.	Sports venues	Sports
If the border is frozen to the ice during play, this can be hazardous to the players, and the referee can therefore decide to start or continue the game without such border.	Sports venues	Sports
This gives children more time and control so they can serve, rally, and score from the first lesson on courts that are sized to fit their bodies.	Sports venues	Sports
A boulodrome is a venue designed for training and competitions involving ball and skittle games (such as pétanque, boule lyonnaise, boule bretonne, jeu provençal, and others).	Sports venues	Sports
Women In professional sumo, women are not allowed to enter or touch the dohyō, a tradition stemming from Shinto and Buddhist beliefs that women are "impure" because of menstrual blood.	Sports venues	Sports
Of these over 300,000 workers were greenskeepers for golf courses, schools, resorts, and public parks.	Sports venues	Sports
Frederick Heath (April 15, 1861 – March 3, 1953) was an American architect responsible for numerous projects in Tacoma, Washington.	Sports venues	Sports
The centers are located in the provinces of Ankara, Adana, Antalya, Artvin, Bolu, Bursa, Erzurum, Gaziantep, İzmir, Kahramanmaraş, Kayseri, Kocaeli, Konya, Mersin, Rize, Sakarya, Samsun and Trabzon, usw.	Sports venues	Sports
All through his career, Bolles was "a strong believer in the artistic embellishment of public buildings." For the 1939 fair he not only assisted his father, but also worked under the Spanish-American muralist Jose Moya del Pino on murals for the Temple of Religion and for the State Ballroom.	Sports venues	Sports
In modern usage, the term "bleachers", which is not used outside North America, almost always refers only to the seating area, and those sitting there may be called "bleacher fans" or "bleacherites".	Sports venues	Sports
Indoor sports facilities includes courts for badminton, basketball, and volleyball, and a wrestling arena.	Sports venues	Sports
The lowest attendance was at the 2021 edition in Latvia, where fans were banned due to the COVID-19 pandemic except for one game attended by 934 people.	Sports venues	Sports
Football fields were used soon after this, by pouring water on them in the wintertime to get a good, flat and safe ice surface.	Sports venues	Sports
He played cover point and centre for the Harvard Crimson men's ice hockey team and was the third consecutive Newton High School graduate (after George Owen and Tad Crosby) to serve as captain of the freshman squad.	Sports venues	Sports
Alternative speed skating tracks Although ISU regulations state that minimum measures for a standard speed skating track, alternative track lengths may be used for competition.	Sports venues	Sports
In the United States, college sports are very popular and at least one significant ice hockey league retains an amateur requirement.	Sports venues	Sports
Other ventures Rickard sought to repeat the success of the Madison Square Garden by building seven "Madison Square Gardens" around the country.	Sports venues	Sports
Emory Daniel Jones (April 7, 1897 – September 15, 1977) was an American sports promoter who was the manager of the St.	Sports venues	Sports
The new arena is expected to be finished by the end of 2027, and will replace the original Palau Blaugrana, which is across the street and currently serves as the home arena for Barcelona's basketball, handball and futsal teams.	Sports venues	Sports
Honors Brown was honored by having the NBA championship trophy named after him after he died in 1964.	Sports venues	Sports
After the death of his first wife, he married Mary Edith Thompson Gramlich, a widow with two daughters, Sybil and Jane, January 17, 1936.	Sports venues	Sports
The park is popular for sports, and contains a number of facilities for not only running, but also soccer, tennis, volleyball, and basketball.	Sports venues	Sports
One of the more unusual entrants was a Kurtis Kraft roadster for Akton Miller, a car constructed in the US, with a powerful 6.4 litre Chrysler engine, mounted on a space-frame single seat chassis, designed for use on American oval circuits.	Sports venues	Sports
However, some high capacity venues were used for baseball, cricket, Gaelic games, rugby union, rugby league, Australian rules football and Canadian football.	Sports venues	Sports
The car swerved to the left of the track, bounced over a three-meter deep and four-meter wide protection ditch and a fence and crashed into the grandstand, killing him along with 22 spectators.	Sports venues	Sports
For playing rules relating to the batter's box, see Rules 6.05 and 6.06 of the Official Baseball Rules.	Sports venues	Sports
The seating capacity must also be disclosed to the copyright owner in seeking a license for the copyrighted work to be performed in that venue.	Sports venues	Sports
It is a thick line, and in the NHL must "contain regular interval markings of a uniform distinctive design, which will readily distinguish it from the two blue lines" (i.e.	Sports venues	Sports
The RusSki Gorki Jumping Center is a ski jumping venue located in the Esto-Sadok village on the northern slope of Aibga Ridge in Krasnaya Polyana, Russia.	Sports venues	Sports
The traps direct the spent bullets to a collection area in front of the trap or, for high-energy projectiles, at the back of the trap.	Sports venues	Sports
Venue and general configuration Since 1980, all figure skating competitions have been held in completely covered and enclosed rinks.	Sports venues	Sports
The early slalom courses were all set in natural rivers, but when whitewater slalom became an Olympic sport for the first time, at the 1972 Munich Games, the venue was the world's first concrete-channel artificial whitewater course, the Eiskanal in Augsburg.	Sports venues	Sports
It is also known from archaeological excavations that ballcourts were the sites of sumptuous feasts, although whether these were conducted in the context of the ballgame or as another event entirely is not as yet known.	Sports venues	Sports
However, due to concerns regarding pitch conditions and overall readiness, the club's home matches were relocated to Bolpur Stadium in the neighbouring Birbhum district.	Sports venues	Sports
The 2024 tournament, in Prague and Ostrava (Czech Republic), holds the record for overall attendance and the record for average spectators per game.	Sports venues	Sports
The Open Championship is an annual golf competition established in 1860, and is organised by The R&A.	Sports venues	Sports
Construction began in the second quarter of 2021 to be built and was to be homologated by 2023, the year the Hungarian motorcycle Grand Prix had been expected to return.	Sports venues	Sports
Future Bright Group opened Future Bright Ice Rink in Future Bright Amusement Park (1992) Aberdeen Club opened Aberdeen Marina Club Ice Rink in Aberdeen Marina Club (1993) ETON Properties opened Sky Rink in Dragon Centre (1994).	Sports venues	Sports
In addition, there must be 1.00 m between courts, both lengthwise and widthwise, resulting in a total of 65.00 m in length (3.00 m between the four courts and 2.00 m at the edges) and 26.00 m in width.	Sports venues	Sports
In the sport of cricket, the cricket pitch refers not to the entire field of play, but to the section of the field on which batting and bowling take place in the centre of the field.	Sports venues	Sports
The school's main indoor arena, Conte Forum (also known as Kelley Rink for hockey games), is directly attached to its football venue, Alumni Stadium.	Sports venues	Sports
Maanexit (also spelled Manexit or Mayanexit) was a Nipmuc village on the Quinebaug River (Maanexit River) and Old Connecticut Path in Connecticut.	Plymouth Colony	Politically motivated migrations
Seven or eight Indians accused of killing settlers were hanged, and the rest were sold into slavery.	Plymouth Colony	Politically motivated migrations
Its full title is Saints and Strangers - Being the Lives of the Pilgrim Fathers & Their Families, with Their Friends & Foes: & and Account of Their Posthumous Wanderings in Limbo, Their Final Resurrection & Rise to Glory, & the Strange Pilgrimages of Plymouth Rock.	Plymouth Colony	Politically motivated migrations
Swiftsure Speedwell was built in 1577, under the name Swiftsure, as part of English preparations for war against Spain.	Plymouth Colony	Politically motivated migrations
Cushman carried, in addition to Bradford's letter to Weston, a manuscript that would become an invaluable historic recording of the Pilgrims first thirteen months in America known today as Mourt's Relation.	Plymouth Colony	Politically motivated migrations
The map uses perpendicular lines to mark the North and South boundaries of the Massachusetts Bay Colony per the 1629 charter.	Plymouth Colony	Politically motivated migrations
Coles Hill became the first cemetery, on a prominence above the beach, and they allowed grass to overgrow the graves for fear that the Indians would discover how weakened the settlement had actually become.	Plymouth Colony	Politically motivated migrations
The Deerfield Massacre had taken place in western Massachusetts on February 29, 1704, believed conducted by Indians provoked by the French.	Plymouth Colony	Politically motivated migrations
Their Massachusetts cousins were named after the originals as South West England was the focal point for sailing and discovery at the time of America's discovery.	Plymouth Colony	Politically motivated migrations
Later in life, he held a military command during King William's War and was involved in the Naval battle off St.	Plymouth Colony	Politically motivated migrations
Their negotiations were delayed because of conflicts internal to the London Company, but ultimately a patent was secured in the name of John Wincob on June 9 (Old Style)/June 19 (New Style), 1619.	Plymouth Colony	Politically motivated migrations
Squanto's involvement as an intermediary in negotiating the friendship treaty with Massasoit led to the joint feast between the Pilgrims and Wampanoag.	Plymouth Colony	Politically motivated migrations
They also destroyed seven houses and killed several persons in present-day Scarborough (formerly Black Point).	Plymouth Colony	Politically motivated migrations
This later group had been promised a separate living situation in Plymouth apart from the main settlement.	Plymouth Colony	Politically motivated migrations
It was mid-September and his decision to run away proved wise, as evidenced by the fact that Giles Corey was crushed to death within a few days of his departure.	Plymouth Colony	Politically motivated migrations
The dominion collapsed in 1689 after the Glorious Revolution propelled William and Mary to the English throne, and prompted the 1689 Boston revolt, in which Andros was arrested and returned to England.	Plymouth Colony	Politically motivated migrations
Eventually, he sold the trading post to Smith to finance his trip to Great Britain to secure a charter for Rhode Island.	Plymouth Colony	Politically motivated migrations
The Whitman massacre of 1847 triggered the Cayuse War, which led to fighting from the Cascade Range to the Rocky Mountains.	Plymouth Colony	Politically motivated migrations
The annual growing season in southern Maine and Canada was not long enough to produce maize harvests.	Plymouth Colony	Politically motivated migrations
Mount Hope (originally Montaup in Pokanoket language) is a small hill in Bristol, Rhode Island overlooking the part of Narragansett Bay known as Mount Hope Bay.	Plymouth Colony	Politically motivated migrations
He boarded the Mayflower with his wife and two servants, one of whom was Elias Story, who died early along with 8-year-old Ellen More, who was in his care.	Plymouth Colony	Politically motivated migrations
Harlow received permission to use the timbers after the fort was torn down at the end of King Philip's War in 1677.	Plymouth Colony	Politically motivated migrations
State park attraction Today, Plymouth Rock is managed by the Department of Conservation and Recreation for the Commonwealth of Massachusetts as part of Pilgrim Memorial State Park.	Plymouth Colony	Politically motivated migrations
The campaign is most notable for Richard Waldron entering the war, the death of Chief Mog, and the attack on the Mi’kmaq that initiated their involvement in the war.	Plymouth Colony	Politically motivated migrations
History John Eliot was an English colonist and Puritan minister who played an important role in the establishment of praying towns.	Plymouth Colony	Politically motivated migrations
During the battle, his eye was wounded and he was hit by a musket ball which he carried in his body to his grave.	Plymouth Colony	Politically motivated migrations
Bailey of North Scituate who was, at that time and for many years, chairman of the county commissioners.	Plymouth Colony	Politically motivated migrations
Goffe was able to exchange letters with his wife in England through the mediation of Increase Mather, an influential Boston minister, and Daniel Gookin, a political leader in the Massachusetts government, is known to have overseen some of their financial affairs.	Plymouth Colony	Politically motivated migrations
1643–1727), via whom he had numerous descendants to the present day including John Haynes Holmes (1879–1964), American churchman and pacifist, and Newland Howard Holmes (1891–1965), President of the Massachusetts Senate.	Plymouth Colony	Politically motivated migrations
During the French and Indian Wars, Arrowsic was site of a succession of important and embattled colonial settlements.	Plymouth Colony	Politically motivated migrations
After they emigrated to America in 1620, the congregation built a chapel in Plymouth which became a parish church of Massachusetts' state church, the Congregational Church.	Plymouth Colony	Politically motivated migrations
Legacy In 1730, Samuel Wadsworth's son Benjamin (then president of Harvard College) dedicated a memorial stone over the mass grave where his father had been buried alongside his men.	Plymouth Colony	Politically motivated migrations
However, unbeknownst to Curtis it was too late for negotiations, as the Nipmucs, under sachem Matoonas, had already attacked an English colonial settlement at Mendon and had decided to join Metacom's rebellion.	Plymouth Colony	Politically motivated migrations
The statue is approximately 9 feet (2.7 meters) in height and has a square base measuring 32 inches (81 centimeters) on either side.	Plymouth Colony	Politically motivated migrations
Legacy The Nashaway have left their imprint in many hydronyms and topographical features, such as the Sholan area of Leominster, the city and river known by "Nashua", and Mount Wachusett.	Plymouth Colony	Politically motivated migrations
First used as a path by Wampanoag members, the road has been gradually upgraded over the years to become a main road.	Plymouth Colony	Politically motivated migrations
Eulogy on King Philip is a printed text of a speech delivered by William Apess in 1836 to, among other things, commemorate Metacom, also known as King Phillip, 160 years after his death.	Plymouth Colony	Politically motivated migrations
At this time the hill was transformed into a public park as part of the preparations for the tercentenary celebration.	Plymouth Colony	Politically motivated migrations
An annual protest occurs at the statue on Thanksgiving Day in order to reclaim the space for Native Americans.	Plymouth Colony	Politically motivated migrations
By 1616, the site had been renamed "New Plimoth" in Smith's A Description of New England after a suggestion by Prince Charles of England.	Plymouth Colony	Politically motivated migrations
In New England In November 1621, Philip Delano arrived in Plymouth Colony as a single man on the ship Fortune.	Plymouth Colony	Politically motivated migrations
They also raided present-day Durham, New Hampshire, burning houses, killing two settlers and taking others captive.	Plymouth Colony	Politically motivated migrations
Because of intertribal and intratribal strife and conflict with colonists, some of the Native Americans considered the praying towns as refuges from warfare.	Plymouth Colony	Politically motivated migrations
She received one share in the 1623 land division as "ffrance wife to Wit Palmer." He was a member of the 1626 Purchaser investment group as "Willm Palmer." In the 1627 division the family had 3 shares as "William, ffrances and Willm Pallmer Jnor." William Palmer died in 1637.	Plymouth Colony	Politically motivated migrations
On the second day of the siege, early at dawn, Muttawmp had his men fill a village wagon with combustible material and direct it at the fortified house, hoping to set it on fire and in that way force the defenders out.	Plymouth Colony	Politically motivated migrations
In barrel aging, the natural properties of the wood allow for gentle aeration of the wine to occur over a prolonged period.	Winemaking	Food and drink preparation
Riots in the city of Narbonne prompted Prime Minister Georges Clemenceau to send the French army to the city.	Winemaking	Food and drink preparation
Galets roulés are components of the terrain, or terroir, and a distinguishing feature of many of the vineyards in the Côtes du Rhône AOC and more specifically Châteauneuf-du-Pape AOC and other top wine-producing areas in the regions such as Gigondas AOC and Vacqueyras AOC.	Winemaking	Food and drink preparation
The Marriage Feast At Cana is a painting that was formerly attributed to the Early Netherlandish master Hieronymus Bosch.	Winemaking	Food and drink preparation
The process is almost always used in conjunction with red wine production since some of the flavor compounds produced by volatile phenols tend to form undesirable flavors with white wine grape varieties.	Winemaking	Food and drink preparation
Reference in Christian writings In the Catechism of the Catholic Church, the Eucharist is called the wedding feast of the Lamb "where he gives his body and blood at the request of the Church, his Bride." See also Ancient Israelite cuisine Jewish cuisine Kashrut == References ==	Winemaking	Food and drink preparation
In the rear of the room garnishing the wall in Tintoretto's version are elaborately decorated Ionic Columns reminiscent of ancient Greek architecture.	Winemaking	Food and drink preparation
Pospíšilová has developed 24 new varieties of grape that are grown in Slovakia, including Breslava, Děvín, Diamant, Dunaj, Helios, Hetera, Hron, Mars, Nitranka, Rimava, Rosa, Rubanka, Rudava, Torysa, and Váh.	Winemaking	Food and drink preparation
It took her six years of research and planning to prepare the right procedure and the correct concoction.	Winemaking	Food and drink preparation
Bundschu was part of the family that owns and operates the Gundlach Bundschu winery, located in Sonoma, California.	Winemaking	Food and drink preparation
He also served as chairman of the Rishon Lezion branch of the Association of colonies, branch chairman of the Association of Rishon Lezion, member of the Maccabi Eretz Israel, and was a member of an organization headquarters defense.	Winemaking	Food and drink preparation
Starting in 1953, he directed the Vineyard Association, the controlling shareholder in Carmel Winery, and held this position for about thirty years.	Winemaking	Food and drink preparation
In 1963 he was instrumental in establishing the Winemaking National Guild of Judges (now National Guild of Wine and Beer Judges) and was one of its early chairmen.	Winemaking	Food and drink preparation
From 2007 to 2019 he was a member of the Schaan municipal council as a member of the Patriotic Union.	Winemaking	Food and drink preparation
For example, when one adds equal amounts of salt and sugar to equal amounts of water, the degrees Brix of the salt solution Rises faster than the sugar solution, because it is denser.	Winemaking	Food and drink preparation
The fact of our Lord taking part in the marriage-feast teaches us that it is lawful and pleasing to God that we should take part in innocent recreations and harmless pleasures, rejoicing with those who rejoice.	Winemaking	Food and drink preparation
The major symbol of ancient Greek art in Damaskinos's works was the consistent use of ancient Greek Cretan meander patterns.	Winemaking	Food and drink preparation
Wedding at Cana also known as Wedding Feast at Cana and Le Nozze di Cana is an oil painting by Michael Damaskinos.	Winemaking	Food and drink preparation
