text	topic	parent_L1
The Iraq Sun online newspaper is unrelated to a Dearborn Heights, Michigan conventional newspaper which began publishing in 2005 by Iraq Media Inc.	Publishing	Public sphere
David Fickling Books Ltd (DFB) is a publishing company which was founded in 1999 and became an independent publishing house in July 2013 following 12 years (2001-2013) with Scholastic and later Random House.	Publishing	Public sphere
Northern Brahmic scripts have a characteristic hanging baseline; the letters are aligned to the top of the writing line, marked by an overbar, with diacritics extending above the baseline.	Publishing	Public sphere
The base layer lines gain the distance pm with as many lines (pm/pb) as the number of the revealing layer lines (pm/pr) for the same distance minus one: pm/pr = pm/pb + 1.	Publishing	Public sphere
The ILCA and CALM/acps share the goal of increasing the effectiveness of labor media and promoting the objectives of the labor movement in both nations.	Publishing	Public sphere
As for secrecy, formatted text document file formats tend to be proprietary and undocumented, leading to difficulty in coding compatibility by third parties, and also to unnecessary upgrades because of version changes.	Publishing	Public sphere
United States In United States law, although administrative guidance is not generally binding on the public as a whole, it may serve as persuasive authority regarding the correct interpretation of the law.	Publishing	Public sphere
The Visible Word (legibility studies at RCA), Royal College of Art, London, first édition in 1968, second edition in 1969.	Publishing	Public sphere
Sambrook's Taproom, housed on the Ram Quarter site, serves the brewery's core and seasonal beers alongside Neapolitan pizza and other food, and hosts events such as live music, sports screenings and beer festivals.	Brewing	Food and drink preparation
The Belgian beer is brewed and canned for NV Copimex (since 2013 absorbed by FINCO (0429.127.109), which has subsequently been absorbed by Colruyt Group (0400.378.485) in 2023 after a group restructuring), and is sold in the Colruyt discount supermarket chain, as well as many other stores.	Brewing	Food and drink preparation
Gweilo Beer became Hong Kong's largest craft-beer brewery in 2018 after opening a factory in Fo Tan.	Brewing	Food and drink preparation
Founded in 1997, it produces four varieties of beer: Cameron's Cream Ale, Cameron's Auburn Ale, Cameron's Lager, and Cameron's RPA (Rye Pale Ale).	Brewing	Food and drink preparation
See also Beer portal Companies portal Colorado portal References Further reading Beer in Review: Dave Thibodeau of Ska Brewing.	Brewing	Food and drink preparation
as Guillaume Herregosse or Guillaume Hergosse and Maximilian Herregouts about whom currently nothing much is known other than two works, one entitled Kitchen, in which a woman is busy baking pancakes (1674) and a second entitled Eliezer and Rebecca at the well.	Brewing	Food and drink preparation
Over the last decade there has been a resurgence of interest in farmhouse style brewing, partly driven by interest in the unique brewing methods and ingredients still in use.	Brewing	Food and drink preparation
These may be a separate section of a supermarket or an individual shop – major retail corporations usually have their own bottle shop franchises located close to their supermarket operations.	Brewing	Food and drink preparation
The beers can be found in a few restaurants and be bought through the order segment at Systembolaget (Västra Götaland County only).	Brewing	Food and drink preparation
References External links Homepage of Brasserie de Silly Main source of Silly Beer Brasserie de Silly (in English) Brewery details from BeerTourism.com	Brewing	Food and drink preparation
Owner and brewmaster Philip DiFonzo gained input from over 200 bars, pubs, taverns, and restaurants before launching in July 2002 with a single Czech-style Bohemian Pilsner.	Brewing	Food and drink preparation
It is the second largest beer producer in the country with an annual production capacity of 250,000 hl, covering roughly 15–18% of the domestic market.	Brewing	Food and drink preparation
He also produced a number of portraits although there are some doubts about the authorship of some of the portraits attributed to him.	Brewing	Food and drink preparation
The difficulty in reproducing elsewhere the taste of the beers has led to the premier beer being jocularly referred to as "Ruddles Counterfeit".	Brewing	Food and drink preparation
The product's name refers to the steppe bison – a mammal from the Pleistocene period, related to today's European bison.	Brewing	Food and drink preparation
It is a very light (around 4.1-4.3% alcohol), refreshing lager at a fraction of the cost of draft or bottled beer in the Western-style bars.	Brewing	Food and drink preparation
List of beers Wandle Ale Junction Ale Powerhouse Porter Pumphouse Pale Ale Lavender Hill Russian Imperial Stout Session Pale Ale Pagoda Pilsner Block Party IPA Stand Easy Non alcoholic Pale Ale See also Beer in England References External links Official website	Brewing	Food and drink preparation
An iodophor is a preparation containing iodine complexed with a solubilizing agent, such as a surfactant or water-soluble polymers such as povidone (forming povidone-iodine), The result is a water-soluble material that releases free iodine when in solution.	Brewing	Food and drink preparation
Etymology varies across Canada; regional terms used in addition to 'liquor store' include 'off-sale' in the Prairie Provinces.	Brewing	Food and drink preparation
In 2021, the cookbook "Koken met CaraPils" (Dutch: "Cooking with CaraPils") was published by a student in collaboration with Colruyt.	Brewing	Food and drink preparation
It is used in wine making, airtight stored grain (preventing Aspergillus flavus aflatoxins), apples, and grapevines.	Brewing	Food and drink preparation
Wickerhamomyces anomalus is a species of ascomycete and teleomorphic fungi of the genus Wickerhamomyces.	Brewing	Food and drink preparation
Description The first product of the Brasseries de Bourbon, and by far now their most sold and widely known, is the blonde lager Bourbon, known popularly as Dodo, named after the now extinct bird of Mauritius.	Brewing	Food and drink preparation
Bali Hai Brewery Indonesia's head office is located in Jalan Laksamana RE Martadinata, Ruko Permata Ancol Blok F No.6 North Jakarta 14420, Indonesia.	Brewing	Food and drink preparation
Seasonal beers include Mai Bock Spring Lager in spring, Fest Harvest Lager in fall, and Doppel Bock Ulimator in winter.	Brewing	Food and drink preparation
Born at Muthill, Perthshire, he was the eldest son of Dr William Dow (1765–1844), Brewmaster, and Anne Mason.	Brewing	Food and drink preparation
He discovered that coloration was a good index for assessing the quality of beer, and sought an accurate way of gauging colour.	Brewing	Food and drink preparation
The Nadars were schismatic about their position in the caste hierarchy and firmly claimed that they were wrongly placed in the caste system due to the Nayak invasion.	Brewing	Food and drink preparation
They are supposed to have migrated to the Pandyan country from the banks of the Cauvery River in Tanjore to serve the Pandyan kings as their flag bearers.	Brewing	Food and drink preparation
It is one of Belgium's cheapest beers, the history of the price can be found here: in 2016 a 33 cl can sells for €0.32.	Brewing	Food and drink preparation
Its logo of a smiling dodo and the creole slogan la dodo lé la (the dodo is here) are found painted on the walls of establishments selling the beer.	Brewing	Food and drink preparation
History In 1880 the Metz Brewery was located at 1717 South 3rd Street, and was producing 12,400 barrels (390,600 gallons) per year.	Brewing	Food and drink preparation
The contents are either cross docked for outbound long haul carriage or the container is drayed to the receiver who unloads it.	Brewing	Food and drink preparation
Awards Management In 2020 Jason Britton and Clint Israel oversaw renovations to the company's management and facilities.	Brewing	Food and drink preparation
Fermenting Fermentation takes place in fermentation vessels which come in various forms, from enormous cylindroconical vessels, through open stone vessels, to wooden vats.	Brewing	Food and drink preparation
That same year, the company broke the Guinness World Records of the longest picnic table (322.42 metres) in a move to promote its Dodo beer.	Brewing	Food and drink preparation
It consists of a large rectangular container about 50 meters in length, and a set of vertical screws attached to a crossbar.	Brewing	Food and drink preparation
They also produce Betsy for Cathay Pacific, which is exclusively served aboard long-haul flights and in the Cathay lounges at Hong Kong International Airport.	Brewing	Food and drink preparation
The glass should be large enough to capture the aroma of the beer when it is twisted around on the bottom of the glass.	Brewing	Food and drink preparation
Formerly brewed by Alken-Maes, it then was brewed until 2017 in France by Brasserie de Saint-Omer, in the Nord-Pas-de-Calais region, before being brewed again in Belgium.	Brewing	Food and drink preparation
It was established in 1985 and was one of the first North American breweries to revive the ancient technique of brewing cask-conditioned cask ale.	Brewing	Food and drink preparation
The taproom and visitor centre opened to the public in 2021, on the brewery's fifteenth anniversary.	Brewing	Food and drink preparation
As of 1919 he had belonged to the Beer Drivers Union Local #72 for 27 years, and for four years had been secretary and business agent for the Beer Drivers, Chauffeurs and Stablemen's Union Local 72, for Engineers' and Firemen's Union Local 25, and for Maltsters Union Local 89.	Brewing	Food and drink preparation
Life Jan Baptist Herregouts was likely born in Roermond (or possibly in Dendermonde) between 1635 and 1645 as the son of David Herregouts and Cecilia Genits or Geniets.	Brewing	Food and drink preparation
Mickey's is a brand of malt liquor made by the Miller Brewing Company, a subsidiary of Molson Coors.	Brewing	Food and drink preparation
The Herrenhäuser Brewery (Herrenhäuser Brauerei) was founded in 1868 in the Herrenhausen district of Hannover, Germany.	Brewing	Food and drink preparation
In mainstream brewing the variety has largely been supplanted by newer varieties with better agronomics, but it's still in high demand for premium products.	Brewing	Food and drink preparation
It was a pioneer of lager in microbrewing, following the strict requirements of the German Reinheitsgebot, and it continues to specialize in craft lagers.	Brewing	Food and drink preparation
Products Beer varieties include Tricerahops Double IPA, Dawn of the Red IPA, Believer Double Red, and Oatis Oatmeal Stout.	Brewing	Food and drink preparation
Beers are often tasted in an order from lightest to heaviest, driest to sweetest and cheapest to most expensive.	Brewing	Food and drink preparation
Having gained an extensive experience in brewing under his father, he emigrated from the UK to Montreal, Lower Canada in about 1818.	Brewing	Food and drink preparation
In the fall of 2020, it was announced that Heineken Tarwebok was removed from the Heineken portfolio.	Brewing	Food and drink preparation
"Ninkasi expansion fourth since 2006, will triple capacity" Archived 2014-02-02 at the Wayback Machine.	Brewing	Food and drink preparation
Some tasting menus will focus on themes: for example, different types of beer such as stout, wheat beer or India pale ale, different countries such as Belgian beers or American pale ales, or different pairings of food with the tasting, such as a tasting of beers and cheeses.	Brewing	Food and drink preparation
Summary Belgian beer Alcohol: 4.4% ABV Available in 33 cl cans, 50 cl cans, and 25 cl bottles Exists in a non-alcoholic version (Cara Pils NA) External links Cara Pils on BeerPal.com == References ==	Brewing	Food and drink preparation
Heineken Tarwebok (Dutch pronunciation: [ˈɦɛinəkə(n) ˈtɑrʋəˌbɔk]; English: Heineken Wheat Bock) was a bock beer produced by the Dutch brewing company Heineken.	Brewing	Food and drink preparation
Ninsaki merged with Legacy Breweries in April 2019, but dissolved the partnership a year later through a separation agreement.	Brewing	Food and drink preparation
According to one source, "Skagit Valley malts are naturally lower in protein than those from other North American growing regions".	Brewing	Food and drink preparation
CZ.2.16/3.1.00/28030 of the Operational Program Prague - Competitiveness The Sensory Research Centre consists of two laboratories: sensory and analytical.	Brewing	Food and drink preparation
Periolat brewery was among the companies that adopted refrigeration technology in order to improve its brewing capabilities.	Brewing	Food and drink preparation
The Farmhouse ale is an ancient European tradition whereby farmers would produce beer for their own consumption using their own grain.	Brewing	Food and drink preparation
At some point Mickey's began to sponsor the Ultimate Fighting Championship, using the phrase, "Get Stung", and has featured several UFC fighters on 24 ounce cans.	Brewing	Food and drink preparation
In situations where the matter went to court, the Sangam would not provide financial support for the Nadar claimant to contest the case, but would rather see that the claim is properly heard.	Brewing	Food and drink preparation
Depending on how the tasting is designed, it can be a way to learn more about the history, ingredients and production of beer as well as different beer styles, hops, yeast and beer presentation.	Brewing	Food and drink preparation
Maris Otter is a two-row, autumn sown variety of barley commonly used in the production of malt for the brewing industry.	Brewing	Food and drink preparation
Nadars claim that the original name of the community was Shantror or Shandrar (noble one) which, in course of time, was corrupted to Shanar.	Brewing	Food and drink preparation
Scott; Food Processing: Principles and Applications, Wiley-Blackwell, 2004, ISBN 978-0-8138-1942-6 Andrew G.H.	Brewing	Food and drink preparation
The North Fork Brewery, is a pizzeria, brewery, and wedding chapel, which is located on the way to Mount Baker on State Route 542 in Deming, Washington.	Brewing	Food and drink preparation
Combined with mechanical air flow across the barley for cooling, this allows for beds of barley between 60 cm (24 in) and 80 cm (31 in) deep to be turned over two or three times a day.	Brewing	Food and drink preparation
Their brews include: Rooster Tail Ale (golden ale) Monkey Face Porter (porter) Angus MacDougals (Scottish ale) I.P.A.	Brewing	Food and drink preparation
There are sources placed the establishment of the brewery in 1898, attributing its foundation to Henry Periolat.	Brewing	Food and drink preparation
Some important species include: Kluyveromyces lactis Kluyveromyces marxianus Kluyveromyces thermotolerans See also Yeast in winemaking == References ==	Brewing	Food and drink preparation
Early brewing equipment included three cooling vaults, two of which were 20 feet wide by 75 feet long; and one smaller vault, being 20 feet wide by 30 feet long.	Brewing	Food and drink preparation
The brewery was said to have "no equal in the country." The Metz brothers also ran the Metz Brothers Beer Hall, located on 510 South Tenth Street.	Brewing	Food and drink preparation
As one of the main proprietors of the regularly held Wertachbruckerthorfest, Thorbräu is clearly committed to an Augsburg tradition that has never faltered, and is still in operation currently.	Brewing	Food and drink preparation
The Wellington beers are brewed in small batches with natural ingredients and use no cold filtration, natural carbonation, no pasteurization, and secondary fermentation in casks.	Brewing	Food and drink preparation
Bret started selling homebrewing supplies from the hardware store and soon it became more profitable than selling hardware.	Brewing	Food and drink preparation
As of 2018, Sudwerk has won a total of 13 medals at the Great American Beer Festival including three gold medals.	Brewing	Food and drink preparation
When the yeast is added to the wort, the fermenting process begins, where the sugars turn into alcohol, carbon dioxide and other components.	Brewing	Food and drink preparation
Beers The company produces One Lager, a popular lager, Lion Stout, and non-alcoholic malt beverages.	Brewing	Food and drink preparation
The wort is cooled in open vats (called "coolships"), where the yeasts and microbiota present in the brewery (such as Brettanomyces) are allowed to settle to create a spontaneous fermentation, and are then conditioned or matured in oak barrels for typically one to three years.	Brewing	Food and drink preparation
He also sponsored new physics and botany buildings in Trinity College Dublin in 1903, and part-funded the students' residence at Trinity Hall, Dartry, in 1908.	Brewing	Food and drink preparation
ports as the term for over-the-road highway truck drivers who deliver containers to and from the port.	Brewing	Food and drink preparation
The brewery operates two locations throughout Central Oregon, the newest in SE Bend in July 2023; the West side location was closed in January 2024.	Brewing	Food and drink preparation
Nowadays, it is one of the most popular beers in Hong Kong with a market share of 20% in Hong Kong's beer industry.	Brewing	Food and drink preparation
The brewery operated continuously under the management of the Periolat family until 1905, when it was sold by Robert and Henry Periolat.	Brewing	Food and drink preparation
A drayman was historically the driver of a dray, a low, flat-bed wagon without sides, pulled generally by horses or mules that were used to transport all kinds of goods.	Brewing	Food and drink preparation
In the first half of the 1990s, the whole service company was privatized to a joint-stock company, which in 1994 was again renamed to the Research Institute of Brewing and Malting (RIBM).	Brewing	Food and drink preparation
Washington State University operates the Mount Vernon Research Center which has developed new barley varieties suitable for the local climate and soil.	Brewing	Food and drink preparation
It is thought that bappir was seldom baked with the intent of being eaten; its storage qualities made it a good candidate for an emergency ration in times of scarcity, but its primary use seems to have been beer-making.	Brewing	Food and drink preparation
dextrin forming cadexomer iodine), chitosan and cellulose have also been used as solubilizing agents.	Brewing	Food and drink preparation
An art historian has argued that his self-portrait and the portrait of his father (both in the Groeningemuseum) that are usually attributed to him are possibly the work of his brother Hendrik.	Brewing	Food and drink preparation
After originally opening as the McCumbe Brewery, the facility was sold several times until brothers Frederick and Philip Metz purchased it in 1861.	Brewing	Food and drink preparation
It was introduced in 1966 and quickly became a dominant variety in the 1970s due to its low nitrogen and superior malting characteristics.	Brewing	Food and drink preparation
It was formerly known as Dojlidy, the name of the brewery in the Białystok district of Dojlidy, where it is produced.	Brewing	Food and drink preparation
Smoke cigarettes and drink my Mickey’s Fine Malt Liquor Brew” References External links Historic Evansville - Sterling Brewery Miller Brewing Company Mickeys.com	Brewing	Food and drink preparation
Iodophors are prepared by mixing iodine with the solubilizing agent; heat can be used to speed up the reaction.	Brewing	Food and drink preparation
See also Ninkasi, the Sumerian goddess of beer Biscotti, a similarly twice-baked modern bread that is often eaten as a sweet course with wine or coffee == References ==	Brewing	Food and drink preparation
Varieties Many countries have their own variant of farmhouse-style beers: Norway: Several styles collectively known as maltøl Belgium: Saison and Grisette Finland: Sahti, Kotikalja France: Bière de Garde Sweden: Gotlandsdricka Denmark: landøl.	Brewing	Food and drink preparation
Bauer (October 4, 1862 – December 28, 1922) was an American brewery worker and beer truck driver from Milwaukee, Wisconsin who served one term as a Socialist member of the Wisconsin State Assembly.	Brewing	Food and drink preparation
There are two kings called Alf in Mellmark mythology: Alf son of Sigar, a king in Norse mythology Alf son of Alaric, a Swedish king of the House of Yngling In some cases, Alf may also be derived from Alfons, which does not contain the "elf" element, but is derived from adal-fons "noble-ready".	Onomastics	Linguistics
He was considered as the most prominent Croatian onomastician (since the second half of the 20th century), and contributed also in the field of dialectology (particularly about Chakavian dialect).	Onomastics	Linguistics
Names derived from theodisc (vernacular) Dutch, Diets and Duyts English is one of the only languages to use the adjective Dutch for the language of the Netherlands and Flanders.	Onomastics	Linguistics
Other variants of the name include Ramose and Paramessu; these various spellings could be used to refer to the same person.	Onomastics	Linguistics
In English, a word is often clipped down to a closed monosyllable and then suffixed with ‑y or ‑ie (phonologically ).	Onomastics	Linguistics
Doreen (UK: DOR-een, US: dor-EEN), also occasionally spelt Dorean or Dorine, is a feminine given name, usually found in English-speaking countries.	Onomastics	Linguistics
The 2006 American film Flicka and its two sequels were loosely based on the previous books and films.	Onomastics	Linguistics
Metonymic surnames, on the other hand, denoted a person's profession, and include Pease, for a seller of peas, and Onions, for a seller of onions (though some people with that surname got it from the Old Welsh name Enniaum).	Onomastics	Linguistics
Gay (1894–1983), US Army lieutenant general Hap Hadley (1895–1976), American artist specializing in pen and ink representations Hap Holmes (1892–1941), Canadian NHL goaltender Emil Huhn (1892–1925), American MLB player B.	Onomastics	Linguistics
Hunter "Hap" Aloysius Percy, the antagonist in The OA, played by Jason Isaacs See also All pages with titles beginning with Hap All pages with titles containing Hap Happy (nickname) Haps (disambiguation) HAP (disambiguation)	Onomastics	Linguistics
Westlake May, a character from the 1988 movie 14 Going on 30 May, localize version of Mii, main character in Jungle de Ikou!	Onomastics	Linguistics
Tolkien Patronymic Sophas, son of Raguel (1st century), 'of royal lineage', executed during the Jewish Revolt by John, son of Dorcas Landmark houses Capt.	Onomastics	Linguistics
The name also remains in regular use in other countries, including France, Germany, Hungary, Denmark, and Sweden.	Onomastics	Linguistics
(Hebrew: יְדִידְיָה, romanized: Yəḏīḏyāh) is both a given name and a surname, the original Hebrew of Jedediah.	Onomastics	Linguistics
Shot pellet diameters 0, 00, and 000 are pronounced "single aught", "double aught", and "triple aught".	Onomastics	Linguistics
and as a political term to distinguish people from Bosnia proper from people from other lands acquired in the hidays of Kingdom of Bosnia and included into royal titulage.	Onomastics	Linguistics
Representative from Ohio Bob Shiller (born 1946), American economist Bob Skelly (1943–2022), Leader of the Opposition of British Columbia Bob Smith (American politician) (born 1941), former U.S.	Onomastics	Linguistics
It is also the shortened form of various Spanish names with álf as their first part, notably Alfred, Álvaro, or more directly from Ataulf (English: Adolph).	Onomastics	Linguistics
In the cyberpunk genre following Vernor Vinge's 1981 True Names and the work of William Gibson, much of the plot involved interactions between people's virtual selves in cyberspace.	Onomastics	Linguistics
A number of scholars have offered explanations for the rarity of references to the New Testament in the Onomasticon.	Onomastics	Linguistics
This then led to Laozi's denunciation in the Daodejing as Hui Shi began researching paradoxes of language.	Onomastics	Linguistics
The origins of its frequency can be attributed to Saint Martin of Tours, who was the most popular French saint, but the reason is not clear.	Onomastics	Linguistics
Berry (born 1965), American diplomat Randy Best, American entrepreneur Randy Bettis (born 1959), American disc jockey Randy Beverly (born 1944), American football player Randy Beverly Jr.	Onomastics	Linguistics
Augie (sometimes spelled Auggie) is a nickname for variations of the name Augustus, which is derived from Latin.	Onomastics	Linguistics
May, in the show Sid the Science Kid May Kanker, youngest of the Kanker sisters in the animated series Ed, Edd n Eddy May Kasahara, in Haruki Murakami's novel The Wind-Up Bird Chronicle May Lee (The King of Fighters), in The King of Fighters fighting game series Melinda May, a S.H.I.E.L.D.	Onomastics	Linguistics
Gussie is occasionally a given name in its own right, but is much more frequently a shortened version (hypocorism) of Chreigusta, Augustus, Augusta, Gustave, Gustavo, August, Augustine, Augusten, Augustina, Angus, Fergus, Argus, Gusten, Gus, and others.	Onomastics	Linguistics
Randy, a character on the American comedy children's television series Pee-wee's Playhouse Randy, a character in the Adventure Time episode "Ring of Fire" Randy Bobandy, in the Canadian television series Trailer Park Boys Randall "Randy" Boggs, an antagonist in the Monsters, Inc.	Onomastics	Linguistics
Origins and usage Etymologically, the term hypocorism is from Ancient Greek ὑποκόρισμα (hypokórisma), from ὑποκορίζεσθαι (hypokorízesthai), meaning 'to call by endearing names'.	Onomastics	Linguistics
The name (רעמסס: Raˁamses, Raˁmeses) occurs in the Hebrew Bible, not as the name of a king but rather the name of one of the two cities which was built for the Pharaoh of the oppression by the forced labor of the Israelites (Exodus, 1:11), the other such city being Pithom.	Onomastics	Linguistics
It was originally derived from the names Randall, Randolph, and Miranda, and may be a short form (hypocorism) of them.	Onomastics	Linguistics
Wodehouse Gussie Carnegie, in Merrily We Roll Along (musical) by Stephen Sondheim See also Gussie Telfair, a merchant steamship built in 1862, formerly USS Gertrude Gus (disambiguation)	Onomastics	Linguistics
Chesterton's poem "Lepanto" (published in 1915) as one of the Islamic spirits commanded by "Mahound" (Muhammad) to resist Don John of Austria's crusade.	Onomastics	Linguistics
The name is in many instances a hypocoristic of either Emma (itself being in origin a hypocoristic of a number of ancient Germanic names beginning in Ermen-) or Emily, or Emmanuel (Emmanuelle).	Onomastics	Linguistics
House of Representatives from Ohio Bob McLeod (politician) (born 1952), Premier of the Northwest Territories Bob McNair (1937–2018), American businessman Bob Meeks (born 1969), American football player Bob Mercer (born 1946), American businessman Bob Menendez (born 1954), U.S.	Onomastics	Linguistics
Gambling games could be played for stakes (money) or "for love (of the game)", i.e., for zero stakes.	Onomastics	Linguistics
Kalkans (also Kolkans, Kalki, Kolki, Kalkan people) — ethnonym of the Ingush used in Russian sources of the 16th-17th centuries.	Onomastics	Linguistics
The nickname is associated with Flicka, a fictional horse in a book trilogy published during the 1940s by American author Mary O’Hara about an American boy and his mustang horse Flicka.	Onomastics	Linguistics
From around 1686, Swedish soldiers started to adopt military surnames; short monosyllabic tree-names like Al (Alder), Alm (Elm) and Ek (Oak) were popular.	Onomastics	Linguistics
It is derived from the name of the month, which comes from Maia, the name of a Roman fertility goddess.	Onomastics	Linguistics
Monty is a masculine given name, often a short form of Montgomery, Montague and other similar names.	Onomastics	Linguistics
Rhyming names were popular in the Middle Ages, so Rick became Hick or Dick, Will became Gill or Bill, and Rob became Hob, Dob, Nob, or Bob.	Onomastics	Linguistics
It came to be used as a separate (rare) German name, given officially in Germany from the later 19th century.	Onomastics	Linguistics
Nelly and Nellie are female given names, also used as nicknames, which are derived from the names Helen, Ellen, Petronella, Danielle, Cornelia, Eleanor, Janelle, Chanelle, Penelope, Elizabeth, Rachel, Natalie or Noelia.	Onomastics	Linguistics
Wattie or Watty is a masculine given name or nickname, often a diminutive form of Walter, and a surname.	Onomastics	Linguistics
Skræling From skrækja, meaning "bawl, shout, or yell" or from skrá, meaning "dried skin", in reference to the animal pelts worn by the Inuit.	Onomastics	Linguistics
'fast-day capon'), a seafood salad Humor and ethnic dysphemism Humorous exaltation often takes the form of a dysphemism disparaging particular groups or places.	Onomastics	Linguistics
The national anthem of Belgium is called the Brabançonne (English: "the Brabantian"), and the Belgium flag has taken its colors from the Brabant coat of arms: black, yellow and red.	Onomastics	Linguistics
Βουσεγραδε Vyshhorod bretar Welsh people D Danparstaþir A river near Árheimar, according to the Hervarar saga.	Onomastics	Linguistics
For example, a 1417 document by Stjepan Ostoja mentions i nostri boni Bosnensi, and the same term is used in a 1419 document by Stjepan Ostojić.	Onomastics	Linguistics
They often comprise the basis for praise poetry, serve as permanent titles, or as terms of formal address that reinforce status.	Onomastics	Linguistics
Southern Netherlands; the first evolved into present-day the Netherlands, the latter into present-day Belgium, after a brief unification in the early 19th century.	Onomastics	Linguistics
It may refer to: Đoka Mijatović (1848–78), Serbian socialist Đorđe Milovanović (1956–2009), Serbian footballer nicknamed Đoka bomba Đoka Bogdanović (1860–1914), Serbian film producer and cameraman that recorded the First Balkan War.	Onomastics	Linguistics
The Martins in Skye are traditionally associated with Clan Donald, and the Lothians were home to a powerful "de St Martin" family from the 12th century.	Onomastics	Linguistics
Today, the concept of "region" does not refer to a particular political entity, but alludes to regional geography.	Onomastics	Linguistics
Accordingly, God ordered the archangels to collect dust from earth from which Adam is supposed to be created.	Onomastics	Linguistics
"Terebinth", for example, describes Shechem as "near Neapolis", modern Nablus, and "Tophet" is located "in the suburbs of Jerusalem".	Onomastics	Linguistics
The Flemish were closely allied with the Normans, because William’s wife was the daughter of a Count of Flanders.	Onomastics	Linguistics
1600 – 1655), English nurse and Parliamentarian spy Elizabeth Allgeier (1941–2016), American psychologist and sexologist Elizabeth S.	Onomastics	Linguistics
Wales An Anglo-Norman knight named Robert Fitz Martin, born in the late 11th century, settled in England's West Country, on lands inherited from a grandfather, and later participated in the invasions of Wales, where he was awarded the barony of Cemaes, located between Fishguard and Cardigan.	Onomastics	Linguistics
List of praise names "Dicko" or "Dikko": All members of the Jelgobe noble lineage, part of the Jelgooji Fulani, are granted this name.	Onomastics	Linguistics
The same name is still used in Polish (Włochy, Włosi, włoskie) and Hungarian (Olasz, Olaszország) as an exonym for Italy, while in Slovak (Vlach - pl.	Onomastics	Linguistics
However, Eusebius who lived in Beit Gubrin (Eleutheropolis) speaks briefly about the country's ethnic make-up, principally, in the area of the country in which he was most familiar.	Onomastics	Linguistics
A key problem for the system was that since most of the county was rural farmland a significant number of farms in the county either lacked a proper address, or the address they had was not in any uniform system.	Onomastics	Linguistics
1946), Congolese politician and diplomat Dieudonné Gnammankou, Beninean historian Dieudonné de Gozon (fl.	Onomastics	Linguistics
1927), New Zealand footballer Wharton Wattie Davies (1873–1961), Welsh rugby union and rugby league footballer Peter Watt Wattie Dick (1927—2012), Scottish footballer Walter Wattie Dunphy (1896–1972), Irish hurler Walter Watty Friend (1898–c.	Onomastics	Linguistics
Samuel Johnson thought that since "aught" was generally used for "anything" in preference to "ought", so also "naught" should be used for "nothing" in preference to "nought".	Onomastics	Linguistics
Doe is an English given name and a hypocorism for different names beginning with Do such as Dorcas, Dorian, Doris, Dorothy or Dolores.	Onomastics	Linguistics
The name "Benelux" is formed from joining the first two or three letters of each country's name Belgium, Netherlands and Luxembourg.	Onomastics	Linguistics
Surnames including Apps, Asp, Epps and Hesp record that a person lived by an aspen tree, the letters often being swapped over.	Onomastics	Linguistics
Guiri (pronounced [ˈɡiɾi]) is a colloquial Spanish word often used in Spain to refer to uncouth foreign tourists, usually those with Northern European looks.	Onomastics	Linguistics
At Internet Archive: here accessed 19 Feb 2025) (The first English translation both of the Greek text by Eusebius and of the Latin translation by Jerome) Notley, R.S.; Safrai, Z., eds.	Onomastics	Linguistics
A hypocorism ( hy-POK-ər-iz-əm or HY-pə-KORR-iz-əm; from Ancient Greek ὑποκόρισμα hypokórisma; sometimes also hypocoristic), or pet name, is a name used to show affection for a person.	Onomastics	Linguistics
Fanny was a popular independent given name as well as a diminutive of other popular names in the 18th and 19th centuries.	Onomastics	Linguistics
He was also main editor of academic journal Folia onomastica Croatica and member of editorial board of journal Rasprave.	Onomastics	Linguistics
The conquered territory was granted wide administrative, legal and political self-government within the structure of the Crown of Aragon as stipulated in the set of laws known first as Costums de Valencia.	Onomastics	Linguistics
Although somewhat pejorative, it is not considered a slur by Spanish-speakers if used as a light-hearted tease.	Onomastics	Linguistics
Popularity The name Matthew became popular during the Middle Ages in Northwest Europe, and has been very common throughout the English-speaking world.	Onomastics	Linguistics
Similarly, the belief that children who were not yet baptised were in particular danger of having the fairies kidnap them and leave changelings in their place may stem from their unnamed state.	Onomastics	Linguistics
It originated as a diminutive of the English given name Frances or the French Françoise, both meaning "free one", and of the Spanish name "Estefanía" and the French name Stéphanie, both meaning "crown".	Onomastics	Linguistics
During his scientific career he received several awards, including award of the Municipality of Brač (1983), State award "Božidar Adžija" (1984), Order of Danica Hrvatska "Ruđer Bošković" (1998), State Lifetime Achievement award (2000), State award in the field of humanistic sciences (2009).	Onomastics	Linguistics
Reuel or Raguel (Hebrew: רְעוּאֵל, romanized: Rəʿūʾēl; Edomite: 𐤓𐤏𐤀𐤋 rʿʾl), meaning "God shall pasture" or more specifically "El shall pasture" (as a shepherd does with his flock) is a Hebrew name associated with several biblical and religious figures.	Onomastics	Linguistics
In New Zealand in 2023, the Registrar-General declined to accept the name for a baby's birth certificate because it might cause offense.	Onomastics	Linguistics
The word has sexual connotations in British English, typically meaning a sexually aroused or excited person.	Onomastics	Linguistics
The convention of numbering kings who had the same name did not exist in Ancient Egypt, the numbers of the various pharaohs called Rameses were provided by modern scholars.	Onomastics	Linguistics
Studiul lingvistic ("Aromanians, Aromanian dialect, Linguistic Study"), Bucharest, 1932 A.Hâciu, Aromânii, Comerţ.	Onomastics	Linguistics
